,state,Latitude,Longitude,question_id,poll_id,cycle,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,start_date,end_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,created_at,notes,url,stage,party,answer,candidate_id,candidate_name,pct,Date
6167,South Carolina,33.856891999999995,-80.94500699999999,101726.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,568.0,lv,lv-r,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/24/19 09:05,,https://www.postandcourier.com/politics/what-sc-voters-say-about-haley-s-possible-presidential-run/article_ba9c156e-c506-11e9-b964-dfdad0e70cbc.html,primary,REP,Trump,13254.0,Donald Trump,79.0,2019-08-09
6168,South Carolina,33.856891999999995,-80.94500699999999,100702.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,568.0,lv,lv-r,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/18/19 22:19,,https://www.postandcourier.com/politics/note-to-mark-sanford-sc-republicans-overwhelmingly-say-don-t/article_3fe1594e-bece-11e9-9aa4-87269cddae38.html,primary,REP,Sanford,13384.0,Mark Sanford,2.0,2019-08-09
6169,South Carolina,33.856891999999995,-80.94500699999999,100702.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,568.0,lv,lv-r,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/18/19 22:19,,https://www.postandcourier.com/politics/note-to-mark-sanford-sc-republicans-overwhelmingly-say-don-t/article_3fe1594e-bece-11e9-9aa4-87269cddae38.html,primary,REP,Trump,13254.0,Donald Trump,95.0,2019-08-09
6170,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Williamson,13350.0,Marianne Williamson,0.0,2019-08-09
6171,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Sestak,13381.0,Joe Sestak,0.0,2019-08-09
6172,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Moulton,13322.0,Seth Moulton,0.0,2019-08-09
6173,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Messam,13357.0,Wayne Messam,0.0,2019-08-09
6174,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Inslee,13324.0,Jay Robert Inslee,0.0,2019-08-09
6175,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Hickenlooper,13326.0,John Hickenlooper,0.0,2019-08-09
6176,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Gillibrand,13311.0,Kirsten E. Gillibrand,0.0,2019-08-09
6177,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,de Blasio,13335.0,Bill de Blasio,0.0,2019-08-09
6178,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Bullock,13320.0,Steve Bullock,0.0,2019-08-09
6179,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Bennet,13352.0,Michael F. Bennet,0.0,2019-08-09
6180,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Yang,13329.0,Andrew Yang,1.0,2019-08-09
6181,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Steyer,13327.0,Tom Steyer,1.0,2019-08-09
6182,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Ryan,13358.0,Tim Ryan,1.0,2019-08-09
6183,South Carolina,33.856891999999995,-80.94500699999999,119076.0,64584.0,2020.0,320.0,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,454.0,lv,lv-d,Live Phone,U.S. President,2/23/20,2/25/20,,False,,False,False,2/27/20 10:07,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_sc_022720.pdf/,primary,DEM,Steyer,13327.0,Tom Steyer,15.0,2020-02-23
6184,South Carolina,33.856891999999995,-80.94500699999999,119076.0,64584.0,2020.0,320.0,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,454.0,lv,lv-d,Live Phone,U.S. President,2/23/20,2/25/20,,False,,False,False,2/27/20 10:07,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_sc_022720.pdf/,primary,DEM,Sanders,13257.0,Bernard Sanders,16.0,2020-02-23
6185,South Carolina,33.856891999999995,-80.94500699999999,119076.0,64584.0,2020.0,320.0,Monmouth University,,,Monmouth University,215.0,Monmouth University,A+,454.0,lv,lv-d,Live Phone,U.S. President,2/23/20,2/25/20,,False,,False,False,2/27/20 10:07,,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_sc_022720.pdf/,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,36.0,2020-02-23
6186,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,36.0,2019-08-09
6187,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Warren,13258.0,Elizabeth Warren,17.0,2019-08-09
6188,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Sanders,13257.0,Bernard Sanders,16.0,2019-08-09
6189,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Bullock,13320.0,Steve Bullock,1.0,2019-08-28
6190,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Harris,13288.0,Kamala D. Harris,12.0,2019-08-09
6191,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Booker,13287.0,Cory A. Booker,4.0,2019-08-09
6192,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,2.0,2019-08-09
6193,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Castro,13316.0,Julián Castro,1.0,2019-08-09
6194,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Delaney,13314.0,John K. Delaney,1.0,2019-08-09
6195,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,1.0,2019-08-09
6196,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,O'Rourke,13276.0,Beto O'Rourke,1.0,2019-08-09
6197,South Carolina,33.856891999999995,-80.94500699999999,100478.0,58899.0,2020.0,1365.0,Change Research,191,The Post and Courier,Change Research,48.0,Change Research,C,521.0,lv,lv-d,Online,U.S. President,8/9/19,8/12/19,,False,,False,False,8/14/19 08:36,,https://www.postandcourier.com/politics/biden-keeps-large-lead-in-sc-s-democratic-presidential-primary/article_d5064164-be11-11e9-8de3-03c1577ccfa6.html,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,5.0,2019-08-09
6198,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,1.0,2019-08-28
6199,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,O'Rourke,13276.0,Beto O'Rourke,1.0,2019-08-28
6200,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Steyer,13327.0,Tom Steyer,1.0,2019-08-28
6201,South Carolina,33.856891999999995,-80.94500699999999,119022.0,64568.0,2020.0,1516.0,East Carolina University,,,East Carolina University,523.0,East Carolina University,,1142.0,lv,lv-d,IVR/Online,U.S. President,2/23/20,2/24/20,,False,,False,False,2/26/20 11:29,,https://surveyresearch-ecu.reportablenews.com/pr/biden-maintains-lead-in-south-carolina-sanders-in-second-steyer-a-close-third,primary,DEM,Warren,13258.0,Elizabeth Warren,8.1,2020-02-23
6202,South Carolina,33.856891999999995,-80.94500699999999,119022.0,64568.0,2020.0,1516.0,East Carolina University,,,East Carolina University,523.0,East Carolina University,,1142.0,lv,lv-d,IVR/Online,U.S. President,2/23/20,2/24/20,,False,,False,False,2/26/20 11:29,,https://surveyresearch-ecu.reportablenews.com/pr/biden-maintains-lead-in-south-carolina-sanders-in-second-steyer-a-close-third,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,5.5,2020-02-23
6203,South Carolina,33.856891999999995,-80.94500699999999,119022.0,64568.0,2020.0,1516.0,East Carolina University,,,East Carolina University,523.0,East Carolina University,,1142.0,lv,lv-d,IVR/Online,U.S. President,2/23/20,2/24/20,,False,,False,False,2/26/20 11:29,,https://surveyresearch-ecu.reportablenews.com/pr/biden-maintains-lead-in-south-carolina-sanders-in-second-steyer-a-close-third,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,2.1,2020-02-23
6204,South Carolina,33.856891999999995,-80.94500699999999,119022.0,64568.0,2020.0,1516.0,East Carolina University,,,East Carolina University,523.0,East Carolina University,,1142.0,lv,lv-d,IVR/Online,U.S. President,2/23/20,2/24/20,,False,,False,False,2/26/20 11:29,,https://surveyresearch-ecu.reportablenews.com/pr/biden-maintains-lead-in-south-carolina-sanders-in-second-steyer-a-close-third,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,2.4,2020-02-23
6205,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Harris,13288.0,Kamala D. Harris,7.0,2019-08-28
6206,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Warren,13258.0,Elizabeth Warren,14.0,2019-08-28
6207,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Sanders,13257.0,Bernard Sanders,18.0,2019-08-28
6208,South Carolina,33.856891999999995,-80.94500699999999,102292.0,59509.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,785.0,lv,lv-d,Online,U.S. President,8/28/19,9/4/19,,False,,False,False,9/8/19 10:16,,https://drive.google.com/file/d/1jqA3l_nC6bMk3_0rLpv4bj81pwJ3n4Aw/view,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,43.0,2019-08-28
6209,South Carolina,33.856891999999995,-80.94500699999999,119084.0,64587.0,2020.0,1313.0,Starboard Communications,,,Starboard Communications,316.0,Starboard Communications,B/C,1102.0,lv,lv-d,IVR/Live Phone/Text,U.S. President,2/26/20,2/26/20,,False,,False,False,2/27/20 12:02,,https://projects.fivethirtyeight.com/polls/20200227_SC.pdf,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,2.0,2020-02-26
6210,South Carolina,33.856891999999995,-80.94500699999999,119084.0,64587.0,2020.0,1313.0,Starboard Communications,,,Starboard Communications,316.0,Starboard Communications,B/C,1102.0,lv,lv-d,IVR/Live Phone/Text,U.S. President,2/26/20,2/26/20,,False,,False,False,2/27/20 12:02,,https://projects.fivethirtyeight.com/polls/20200227_SC.pdf,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,6.0,2020-02-26
6211,South Carolina,33.856891999999995,-80.94500699999999,119084.0,64587.0,2020.0,1313.0,Starboard Communications,,,Starboard Communications,316.0,Starboard Communications,B/C,1102.0,lv,lv-d,IVR/Live Phone/Text,U.S. President,2/26/20,2/26/20,,False,,False,False,2/27/20 12:02,,https://projects.fivethirtyeight.com/polls/20200227_SC.pdf,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,9.0,2020-02-26
6212,South Carolina,33.856891999999995,-80.94500699999999,119084.0,64587.0,2020.0,1313.0,Starboard Communications,,,Starboard Communications,316.0,Starboard Communications,B/C,1102.0,lv,lv-d,IVR/Live Phone/Text,U.S. President,2/26/20,2/26/20,,False,,False,False,2/27/20 12:02,,https://projects.fivethirtyeight.com/polls/20200227_SC.pdf,primary,DEM,Warren,13258.0,Elizabeth Warren,9.0,2020-02-26
6213,South Carolina,33.856891999999995,-80.94500699999999,119084.0,64587.0,2020.0,1313.0,Starboard Communications,,,Starboard Communications,316.0,Starboard Communications,B/C,1102.0,lv,lv-d,IVR/Live Phone/Text,U.S. President,2/26/20,2/26/20,,False,,False,False,2/27/20 12:02,,https://projects.fivethirtyeight.com/polls/20200227_SC.pdf,primary,DEM,Sanders,13257.0,Bernard Sanders,11.0,2020-02-26
6214,South Carolina,33.856891999999995,-80.94500699999999,119084.0,64587.0,2020.0,1313.0,Starboard Communications,,,Starboard Communications,316.0,Starboard Communications,B/C,1102.0,lv,lv-d,IVR/Live Phone/Text,U.S. President,2/26/20,2/26/20,,False,,False,False,2/27/20 12:02,,https://projects.fivethirtyeight.com/polls/20200227_SC.pdf,primary,DEM,Steyer,13327.0,Tom Steyer,12.0,2020-02-26
6215,South Carolina,33.856891999999995,-80.94500699999999,118786.0,64501.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1238.0,lv,lv-d,Online,U.S. President,2/20/20,2/22/20,,False,,False,False,2/23/20 10:39,,https://drive.google.com/file/d/1af1YadukuDouIbnoGHCAkIDgaRAXjr8M/view,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,28.0,2020-02-20
6216,South Carolina,33.856891999999995,-80.94500699999999,118786.0,64501.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1238.0,lv,lv-d,Online,U.S. President,2/20/20,2/22/20,,False,,False,False,2/23/20 10:39,,https://drive.google.com/file/d/1af1YadukuDouIbnoGHCAkIDgaRAXjr8M/view,primary,DEM,Sanders,13257.0,Bernard Sanders,23.0,2020-02-20
6217,South Carolina,33.856891999999995,-80.94500699999999,118786.0,64501.0,2020.0,568.0,YouGov,133,CBS News,YouGov,391.0,YouGov,B-,1238.0,lv,lv-d,Online,U.S. President,2/20/20,2/22/20,,False,,False,False,2/23/20 10:39,,https://drive.google.com/file/d/1af1YadukuDouIbnoGHCAkIDgaRAXjr8M/view,primary,DEM,Steyer,13327.0,Tom Steyer,18.0,2020-02-20
6218,South Carolina,33.856891999999995,-80.94500699999999,118873.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,539.0,lv,lv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Steyer,13327.0,Tom Steyer,15.0,2020-02-18
6219,South Carolina,33.856891999999995,-80.94500699999999,118873.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,539.0,lv,lv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Sanders,13257.0,Bernard Sanders,23.0,2020-02-18
6220,South Carolina,33.856891999999995,-80.94500699999999,118873.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,539.0,lv,lv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Biden,13256.0,Joseph R. Biden Jr.,27.0,2020-02-18
6221,South Carolina,33.856891999999995,-80.94500699999999,118872.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,997.0,rv,rv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Gabbard,13343.0,Tulsi Gabbard,3.0,2020-02-18
6222,South Carolina,33.856891999999995,-80.94500699999999,118872.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,997.0,rv,rv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Klobuchar,13310.0,Amy Klobuchar,5.0,2020-02-18
6223,South Carolina,33.856891999999995,-80.94500699999999,118872.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,997.0,rv,rv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Warren,13258.0,Elizabeth Warren,8.0,2020-02-18
6224,South Carolina,33.856891999999995,-80.94500699999999,119022.0,64568.0,2020.0,1516.0,East Carolina University,,,East Carolina University,523.0,East Carolina University,,1142.0,lv,lv-d,IVR/Online,U.S. President,2/23/20,2/24/20,,False,,False,False,2/26/20 11:29,,https://surveyresearch-ecu.reportablenews.com/pr/biden-maintains-lead-in-south-carolina-sanders-in-second-steyer-a-close-third,primary,DEM,Steyer,13327.0,Tom Steyer,19.9,2020-02-23
6225,South Carolina,33.856891999999995,-80.94500699999999,118872.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,997.0,rv,rv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Buttigieg,13345.0,Pete Buttigieg,9.0,2020-02-18
6226,South Carolina,33.856891999999995,-80.94500699999999,118872.0,64515.0,2020.0,1205.0,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,997.0,rv,rv-d,Live Phone,U.S. President,2/18/20,2/21/20,,False,,False,False,2/24/20 17:01,,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf,primary,DEM,Sanders,13257.0,Bernard Sanders,24.0,2020-02-18
